Data e Hora,Velocidade do Vento,Direção do Vento,Temperatura,Umidade Relativa,Precipitação,Pressão Atmosférica,Radiação Solar,PM2.5,PM10,Dióxido de Enxofre,Monóxido de Carbono,Ozônio,Monóxido de Nitrogênio,Óxidos de Nitrogênio,Dióxido de Nitrogênio,HCT,Metano,HCNM,Monóxido de Carbono Média Móvel,Data.1,Hora.1,Média Horária
2010-08-22 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,41.2,InVld,InVld,InVld,,,,,,,
2010-08-22 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,37.5,InVld,InVld,InVld,,,,,,,
2010-08-23 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,35.8,InVld,InVld,InVld,,,,,,,
2010-08-23 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,33.8,InVld,InVld,InVld,,,,,,,
2010-08-23 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,33,InVld,InVld,InVld,,,,,,,
2010-08-23 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31.2,InVld,InVld,InVld,,,,,,,
2010-08-23 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,28.8,InVld,InVld,InVld,,,,,,,
2010-08-23 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,23.2,InVld,InVld,InVld,,,,,,,
2010-08-23 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,14.5,InVld,InVld,InVld,,,,,,,
2010-08-23 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,20.8,InVld,InVld,InVld,,,,,,,
2010-08-23 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26.5,InVld,InVld,InVld,,,,,,,
2010-08-23 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.8,InVld,InVld,InVld,,,,,,,
2010-08-23 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,32,InVld,InVld,InVld,,,,,,,
2010-08-23 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29,InVld,InVld,InVld,,,,,,,
2010-08-23 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,36.2,InVld,InVld,InVld,,,,,,,
2010-08-23 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,44.8,InVld,InVld,InVld,,,,,,,
2010-08-23 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,45.2,InVld,InVld,InVld,,,,,,,
2010-08-23 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,40,InVld,InVld,InVld,,,,,,,
2010-08-23 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,34,InVld,InVld,InVld,,,,,,,
2010-08-23 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25,InVld,InVld,InVld,,,,,,,
2010-08-23 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,10.5,InVld,InVld,InVld,,,,,,,
2010-08-23 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,5.8,InVld,InVld,InVld,,,,,,,
2010-08-23 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,11.8,InVld,InVld,InVld,,,,,,,
2010-08-23 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,15,InVld,InVld,InVld,,,,,,,
2010-08-23 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.8,InVld,InVld,InVld,,,,,,,
2010-08-23 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21,InVld,InVld,InVld,,,,,,,
2010-08-24 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.5,InVld,InVld,InVld,,,,,,,
2010-08-24 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,24,InVld,InVld,InVld,,,,,,,
2010-08-24 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,24,InVld,InVld,InVld,,,,,,,
2010-08-24 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.5,InVld,InVld,InVld,,,,,,,
2010-08-24 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,20,InVld,InVld,InVld,,,,,,,
2010-08-24 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,14,InVld,InVld,InVld,,,,,,,
2010-08-24 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,8.2,InVld,InVld,InVld,,,,,,,
2010-08-24 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,10.5,InVld,InVld,InVld,,,,,,,
2010-08-24 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.2,InVld,InVld,InVld,,,,,,,
2010-08-24 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.8,0,23,InVld,InVld,InVld,,,,,,,
2010-08-24 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,Samp<,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-24 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,35,InVld,InVld,InVld,,,,,,,
2010-08-24 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,38.2,InVld,InVld,InVld,,,,,,,
2010-08-24 14:00:00,NoDat,NoDat,NoDat,NoDat,NoDat,,,,InVld,Samp<,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-24 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,49.7,InVld,InVld,InVld,,,,,,,
2010-08-24 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,46.7,InVld,InVld,InVld,,,,,,,
2010-08-24 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,39,InVld,InVld,InVld,,,,,,,
2010-08-24 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26.2,InVld,InVld,InVld,,,,,,,
2010-08-24 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,7,InVld,InVld,InVld,,,,,,,
2010-08-24 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,18,InVld,InVld,InVld,,,,,,,
2010-08-24 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,4.2,InVld,InVld,InVld,,,,,,,
2010-08-24 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,2,InVld,InVld,InVld,,,,,,,
2010-08-24 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,10,InVld,InVld,InVld,,,,,,,
2010-08-24 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,14.5,InVld,InVld,InVld,,,,,,,
2010-08-25 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,20,InVld,InVld,InVld,,,,,,,
2010-08-25 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,18.5,InVld,InVld,InVld,,,,,,,
2010-08-25 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21.2,InVld,InVld,InVld,,,,,,,
2010-08-25 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21.2,InVld,InVld,InVld,,,,,,,
2010-08-25 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,19.2,InVld,InVld,InVld,,,,,,,
2010-08-25 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,16,InVld,InVld,InVld,,,,,,,
2010-08-25 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,13,InVld,InVld,InVld,,,,,,,
2010-08-25 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,12,InVld,InVld,InVld,,,,,,,
2010-08-25 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,14.5,InVld,InVld,InVld,,,,,,,
2010-08-25 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.8,0,20.5,InVld,InVld,InVld,,,,,,,
2010-08-25 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0.1,29,InVld,InVld,InVld,,,,,,,
2010-08-25 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,1.8,0,42.5,InVld,InVld,InVld,,,,,,,
2010-08-25 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,3,0,53.8,InVld,InVld,InVld,,,,,,,
2010-08-25 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,59.5,InVld,InVld,InVld,,,,,,,
2010-08-25 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,57.5,InVld,InVld,InVld,,,,,,,
2010-08-25 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,51.5,InVld,InVld,InVld,,,,,,,
2010-08-25 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,42,InVld,InVld,InVld,,,,,,,
2010-08-25 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-25 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,28.2,InVld,InVld,InVld,,,,,,,
2010-08-25 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21,InVld,InVld,InVld,,,,,,,
2010-08-25 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,32.3,InVld,InVld,InVld,,,,,,,
2010-08-25 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31.5,InVld,InVld,InVld,,,,,,,
2010-08-25 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31.2,InVld,InVld,InVld,,,,,,,
2010-08-25 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,28.5,InVld,InVld,InVld,,,,,,,
2010-08-26 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.8,InVld,InVld,InVld,,,,,,,
2010-08-26 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,24.3,InVld,InVld,InVld,,,,,,,
2010-08-26 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,24.2,InVld,InVld,InVld,,,,,,,
2010-08-26 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25,InVld,InVld,InVld,,,,,,,
2010-08-26 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,23.3,InVld,InVld,InVld,,,,,,,
2010-08-26 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,17.5,InVld,InVld,InVld,,,,,,,
2010-08-26 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,12.2,InVld,InVld,InVld,,,,,,,
2010-08-26 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,Samp<,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-26 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21.2,InVld,InVld,InVld,,,,,,,
2010-08-26 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,18.2,InVld,InVld,InVld,,,,,,,
2010-08-26 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31,InVld,InVld,InVld,,,,,,,
2010-08-26 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,42.5,InVld,InVld,InVld,,,,,,,
2010-08-26 13:00:00,NoDat,NoDat,NoDat,NoDat,NoDat,,,,InVld,Samp<,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-26 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,58.2,InVld,InVld,InVld,,,,,,,
2010-08-26 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,51.3,InVld,InVld,InVld,,,,,,,
2010-08-26 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,49.5,InVld,InVld,InVld,,,,,,,
2010-08-26 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,42.8,InVld,InVld,InVld,,,,,,,
2010-08-26 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.8,InVld,InVld,InVld,,,,,,,
2010-08-26 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,8,InVld,InVld,InVld,,,,,,,
2010-08-26 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,15.3,InVld,InVld,InVld,,,,,,,
2010-08-26 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,6.3,InVld,InVld,InVld,,,,,,,
2010-08-26 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,16.3,InVld,InVld,InVld,,,,,,,
2010-08-26 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,19.3,InVld,InVld,InVld,,,,,,,
2010-08-26 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,Samp<,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-27 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,24.3,InVld,InVld,InVld,,,,,,,
2010-08-27 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.7,InVld,InVld,InVld,,,,,,,
2010-08-27 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.8,InVld,InVld,InVld,,,,,,,
2010-08-27 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21.5,InVld,InVld,InVld,,,,,,,
2010-08-27 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,19,InVld,InVld,InVld,,,,,,,
2010-08-27 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,19,InVld,InVld,InVld,,,,,,,
2010-08-27 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,14,InVld,InVld,InVld,,,,,,,
2010-08-27 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,15,InVld,InVld,InVld,,,,,,,
2010-08-27 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,24.8,InVld,InVld,InVld,,,,,,,
2010-08-27 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25,InVld,InVld,InVld,,,,,,,
2010-08-27 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31.8,InVld,InVld,InVld,,,,,,,
2010-08-27 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,3,0,49,InVld,InVld,InVld,,,,,,,
2010-08-27 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,3.3,0,63.5,InVld,InVld,InVld,,,,,,,
2010-08-27 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,9.7,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-27 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,24,0.1,90,InVld,InVld,InVld,,,,,,,
2010-08-27 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,30,0,92.2,InVld,InVld,InVld,,,,,,,
2010-08-27 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,34.3,0,78.2,InVld,InVld,InVld,,,,,,,
2010-08-27 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,2.3,0.1,38.5,InVld,InVld,InVld,,,,,,,
2010-08-27 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0.3,0,34,InVld,InVld,InVld,,,,,,,
2010-08-27 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,34,InVld,InVld,InVld,,,,,,,
2010-08-27 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,28.8,InVld,InVld,InVld,,,,,,,
2010-08-27 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,33,InVld,InVld,InVld,,,,,,,
2010-08-27 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.2,InVld,InVld,InVld,,,,,,,
2010-08-27 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,32.5,InVld,InVld,InVld,,,,,,,
2010-08-28 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31.5,InVld,InVld,InVld,,,,,,,
2010-08-28 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.2,InVld,InVld,InVld,,,,,,,
2010-08-28 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,28.2,InVld,InVld,InVld,,,,,,,
2010-08-28 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26.8,InVld,InVld,InVld,,,,,,,
2010-08-28 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26,InVld,InVld,InVld,,,,,,,
2010-08-28 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.5,InVld,InVld,InVld,,,,,,,
2010-08-28 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21.2,InVld,InVld,InVld,,,,,,,
2010-08-28 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.2,InVld,InVld,InVld,,,,,,,
2010-08-28 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.2,InVld,InVld,InVld,,,,,,,
2010-08-28 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.8,InVld,InVld,InVld,,,,,,,
2010-08-28 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,37.8,InVld,InVld,InVld,,,,,,,
2010-08-28 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,45.8,InVld,InVld,InVld,,,,,,,
2010-08-28 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,52.2,InVld,InVld,InVld,,,,,,,
2010-08-28 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,58,InVld,InVld,InVld,,,,,,,
2010-08-28 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,60.8,InVld,InVld,InVld,,,,,,,
2010-08-28 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,57,InVld,InVld,InVld,,,,,,,
2010-08-28 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,52,InVld,InVld,InVld,,,,,,,
2010-08-28 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,42.5,InVld,InVld,InVld,,,,,,,
2010-08-28 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31.8,InVld,InVld,InVld,,,,,,,
2010-08-28 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,30,InVld,InVld,InVld,,,,,,,
2010-08-28 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,32.2,InVld,InVld,InVld,,,,,,,
2010-08-28 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,30.5,InVld,InVld,InVld,,,,,,,
2010-08-28 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,34.5,InVld,InVld,InVld,,,,,,,
2010-08-28 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,32.2,InVld,InVld,InVld,,,,,,,
2010-08-29 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.5,InVld,InVld,InVld,,,,,,,
2010-08-29 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,27.8,InVld,InVld,InVld,,,,,,,
2010-08-29 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26.5,InVld,InVld,InVld,,,,,,,
2010-08-29 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25,InVld,InVld,InVld,,,,,,,
2010-08-29 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25,InVld,InVld,InVld,,,,,,,
2010-08-29 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.8,InVld,InVld,InVld,,,,,,,
2010-08-29 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.5,InVld,InVld,InVld,,,,,,,
2010-08-29 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,20.5,InVld,InVld,InVld,,,,,,,
2010-08-29 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,23.5,InVld,InVld,InVld,,,,,,,
2010-08-29 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26,InVld,InVld,InVld,,,,,,,
2010-08-29 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.2,InVld,InVld,InVld,,,,,,,
2010-08-29 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,34.2,InVld,InVld,InVld,,,,,,,
2010-08-29 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,38.5,InVld,InVld,InVld,,,,,,,
2010-08-29 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,47.2,InVld,InVld,InVld,,,,,,,
2010-08-29 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,53.8,InVld,InVld,InVld,,,,,,,
2010-08-29 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,55.5,InVld,InVld,InVld,,,,,,,
2010-08-29 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,44.2,InVld,InVld,InVld,,,,,,,
2010-08-29 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,33.8,InVld,InVld,InVld,,,,,,,
2010-08-29 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,32.2,InVld,InVld,InVld,,,,,,,
2010-08-29 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26,InVld,InVld,InVld,,,,,,,
2010-08-29 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,28.2,InVld,InVld,InVld,,,,,,,
2010-08-29 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26.2,InVld,InVld,InVld,,,,,,,
2010-08-29 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.8,InVld,InVld,InVld,,,,,,,
2010-08-29 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.5,InVld,InVld,InVld,,,,,,,
2010-08-30 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,30,InVld,InVld,InVld,,,,,,,
2010-08-30 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,27.5,InVld,InVld,InVld,,,,,,,
2010-08-30 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,27.5,InVld,InVld,InVld,,,,,,,
2010-08-30 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26,InVld,InVld,InVld,,,,,,,
2010-08-30 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,23.5,InVld,InVld,InVld,,,,,,,
2010-08-30 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,18.5,InVld,InVld,InVld,,,,,,,
2010-08-30 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,17,InVld,InVld,InVld,,,,,,,
2010-08-30 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,18.8,InVld,InVld,InVld,,,,,,,
2010-08-30 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,23.2,InVld,InVld,InVld,,,,,,,
2010-08-30 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,27.5,InVld,InVld,InVld,,,,,,,
2010-08-30 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,31,InVld,InVld,InVld,,,,,,,
2010-08-30 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,32.5,InVld,InVld,InVld,,,,,,,
2010-08-30 13:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,42.2,InVld,InVld,InVld,,,,,,,
2010-08-30 14:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,47,InVld,InVld,InVld,,,,,,,
2010-08-30 15:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,50.2,InVld,InVld,InVld,,,,,,,
2010-08-30 16:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,47.2,InVld,InVld,InVld,,,,,,,
2010-08-30 17:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,44.8,InVld,InVld,InVld,,,,,,,
2010-08-30 18:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,36.8,InVld,InVld,InVld,,,,,,,
2010-08-30 19:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,36.5,InVld,InVld,InVld,,,,,,,
2010-08-30 20:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,Samp<,Samp<,InVld,InVld,InVld,,,,,,,
2010-08-30 21:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,33.8,InVld,InVld,InVld,,,,,,,
2010-08-30 22:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,29.5,InVld,InVld,InVld,,,,,,,
2010-08-30 23:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26.8,InVld,InVld,InVld,,,,,,,
2010-08-30 00:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,26.2,InVld,InVld,InVld,,,,,,,
2010-08-31 01:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.2,InVld,InVld,InVld,,,,,,,
2010-08-31 02:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.8,InVld,InVld,InVld,,,,,,,
2010-08-31 03:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,27.2,InVld,InVld,InVld,,,,,,,
2010-08-31 04:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.5,InVld,InVld,InVld,,,,,,,
2010-08-31 05:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,22.8,InVld,InVld,InVld,,,,,,,
2010-08-31 06:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21.5,InVld,InVld,InVld,,,,,,,
2010-08-31 07:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,18.5,InVld,InVld,InVld,,,,,,,
2010-08-31 08:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,18.8,InVld,InVld,InVld,,,,,,,
2010-08-31 09:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,21.5,InVld,InVld,InVld,,,,,,,
2010-08-31 10:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25,InVld,InVld,InVld,,,,,,,
2010-08-31 11:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,25.8,InVld,InVld,InVld,,,,,,,
2010-08-31 12:00:00,InVld,InVld,InVld,InVld,InVld,,,,InVld,0,0,30.8,InVld,InVld,InVld,,,,,,,
