Data e Hora,PM10,Dióxido de Nitrogênio,Ozônio,Dióxido de Enxofre,PM2.5,Monóxido de Carbono,Temperatura,Direção do Vento,Pressão Atmosférica,Precipitação,Velocidade do Vento,Radiação Solar,Umidade Relativa
2016-06-09 17:30:00,,17.57,,0.6,,0.38,21.74,178.02,0.0,,0.62,2.68,72.49
2016-06-09 18:30:00,59.97,32.45,13.45,0.0,19.0,0.2,21.33,263.21,0.0,,1.09,2.42,71.85
2016-06-09 19:30:00,71.05,24.07,13.85,0.0,18.0,0.18,20.8,182.09,0.0,,0.8,1.0,72.73
2016-06-09 20:30:00,62.72,12.19,9.98,0.0,17.0,0.22,19.04,159.71,0.0,,0.48,0.92,81.68
2016-06-09 21:30:00,59.62,13.77,3.7,0.0,7.0,0.29,17.95,150.12,0.0,,0.53,0.5,87.47
2016-06-09 22:30:00,55.67,12.42,2.01,0.0,20.0,0.52,17.1,166.06,0.0,,0.42,1.42,90.54
2016-06-09 23:30:00,50.75,13.11,1.61,0.0,19.0,0.31,16.88,160.13,0.0,,0.76,1.79,91.33
2016-06-10 00:30:00,46.53,11.35,3.5,0.1,15.0,0.14,17.25,166.81,0.0,,0.76,0.25,87.01
2016-06-10 01:30:00,42.61,9.3,1.65,0.0,27.0,0.21,15.94,181.22,0.0,,0.46,1.69,92.37
2016-06-10 02:30:00,47.99,8.11,1.59,0.1,11.0,0.35,15.73,167.72,0.0,,0.52,2.47,93.49
2016-06-10 03:30:00,50.57,9.11,2.05,0.1,12.0,0.3,16.44,154.22,0.0,,0.71,2.77,92.71
2016-06-10 04:30:00,46.28,10.03,1.53,0.1,10.0,0.34,16.63,353.15,0.0,,0.47,1.17,91.79
2016-06-10 05:30:00,43.11,7.95,1.56,0.1,12.0,0.45,16.78,338.81,0.0,,0.66,1.61,92.32
2016-06-10 06:30:00,45.25,8.75,1.61,0.3,21.0,0.69,16.98,136.69,0.0,,0.75,7.07,91.72
2016-06-10 07:30:00,55.35,7.55,1.83,0.2,16.0,0.67,17.34,122.52,0.0,,0.75,66.91,91.24
2016-06-10 08:30:00,68.03,13.95,3.04,0.3,19.0,0.51,18.94,53.31,0.4,,0.79,177.05,85.29
2016-06-10 09:30:00,71.42,13.77,4.74,0.1,19.0,0.43,20.13,49.35,0.0,,0.9,324.13,84.58
2016-06-10 10:30:00,63.31,15.18,14.65,0.2,11.0,0.33,23.16,74.38,0.0,,1.92,632.76,69.87
2016-06-10 11:30:00,42.6,19.6,28.04,0.2,9.0,0.35,24.87,49.33,0.0,,2.24,604.08,61.34
2016-06-10 12:30:00,39.45,21.71,32.28,0.1,20.0,0.53,24.03,265.88,0.0,,1.74,292.23,66.13
2016-06-10 13:30:00,46.71,14.13,33.25,0.3,13.0,0.47,25.16,238.64,0.0,,1.78,589.98,65.23
2016-06-10 14:30:00,41.92,8.45,42.73,0.4,10.0,0.4,26.27,215.23,0.0,,1.76,453.35,62.54
2016-06-10 15:30:00,48.71,5.42,45.76,0.8,9.0,0.34,25.0,286.08,0.0,,1.76,136.65,66.49
2016-06-10 16:30:00,44.26,10.28,41.84,0.7,11.0,0.4,24.44,243.81,0.0,,0.94,54.31,67.82
2016-06-10 17:30:00,40.75,10.57,29.79,0.4,11.0,0.37,23.23,204.06,0.0,,0.67,6.11,70.31
2016-06-10 18:30:00,50.95,18.84,8.76,0.4,30.0,0.73,21.94,175.25,0.0,,0.56,2.01,78.9
2016-06-10 19:30:00,69.46,24.94,9.04,0.4,21.0,0.68,21.34,153.08,0.0,,0.7,0.48,78.08
2016-06-10 20:30:00,76.66,21.41,3.35,0.3,26.0,0.8,19.92,159.24,0.0,,0.46,1.71,85.84
2016-06-10 21:30:00,71.1,8.63,6.03,0.2,13.0,0.61,19.46,179.26,0.0,,0.44,0.84,86.01
2016-06-10 22:30:00,63.78,6.8,5.65,0.3,8.0,0.57,18.17,165.69,0.0,,0.46,1.19,87.57
2016-06-10 23:30:00,58.35,8.54,2.51,0.1,13.0,0.49,17.51,169.44,0.0,,0.51,1.87,91.35
2016-06-11 00:30:00,44.91,18.48,2.55,0.0,11.0,0.27,17.08,153.96,0.0,,0.64,1.46,91.98
2016-06-11 01:30:00,38.0,10.95,2.88,0.0,10.0,0.22,16.46,157.62,0.0,,0.52,2.12,93.18
2016-06-11 02:30:00,31.62,7.16,2.3,0.0,12.0,0.16,16.39,151.4,0.0,,0.5,2.16,93.27
2016-06-11 03:30:00,39.66,6.01,2.01,0.0,11.0,0.14,16.41,154.97,0.0,,0.44,2.49,93.65
2016-06-11 04:30:00,40.61,4.42,2.01,0.0,15.0,0.14,16.2,141.93,0.0,,0.43,1.78,93.91
2016-06-11 05:30:00,43.14,6.43,2.99,0.0,11.0,0.18,15.96,123.18,0.0,,0.3,1.5,92.72
2016-06-11 06:30:00,34.57,9.29,12.31,0.0,9.0,0.18,16.16,250.06,0.0,,0.78,8.44,82.99
2016-06-11 07:30:00,30.63,6.84,23.89,0.0,6.0,0.13,17.27,163.66,0.0,,1.41,108.67,63.72
2016-06-11 08:30:00,26.57,3.93,38.6,0.0,7.0,0.01,18.12,180.96,0.0,,1.98,153.19,47.86
2016-06-11 09:30:00,17.65,4.29,43.5,0.0,7.0,0.02,18.25,207.08,0.0,,1.32,183.7,47.98
2016-06-11 10:30:00,24.05,5.1,41.65,0.0,5.0,0.03,19.74,178.19,0.0,,1.0,296.0,46.05
2016-06-11 11:30:00,19.42,9.38,43.98,0.5,7.0,0.02,20.93,14.31,0.0,,0.7,357.16,42.49
2016-06-11 12:30:00,19.18,22.52,50.33,5.5,6.0,0.04,22.86,354.95,0.0,,1.4,665.16,39.22
2016-06-11 13:30:00,15.73,21.55,57.64,11.7,11.0,0.14,24.24,338.93,0.0,,2.01,591.04,34.41
2016-06-11 14:30:00,21.46,8.57,59.5,4.2,8.0,0.1,24.59,283.62,0.0,,2.09,477.62,36.05
2016-06-11 15:30:00,28.03,5.8,64.43,2.7,7.0,0.02,23.95,274.96,0.0,,2.2,306.58,36.47
2016-06-11 16:30:00,26.19,3.64,62.54,2.0,6.0,0.01,22.23,228.34,0.0,,1.33,99.58,40.78
2016-06-11 17:30:00,30.35,10.09,30.14,0.9,15.0,0.37,18.28,173.0,0.0,,0.7,4.15,63.83
2016-06-11 18:30:00,49.37,15.51,11.14,0.7,17.0,0.54,15.3,159.71,0.0,,0.73,0.28,79.6
2016-06-11 19:30:00,61.69,20.17,4.63,0.0,32.0,0.69,14.48,159.04,0.0,,0.79,0.75,83.25
2016-06-11 20:30:00,73.12,17.93,2.66,0.1,31.0,0.85,13.62,158.4,0.0,,0.66,1.11,86.98
2016-06-11 21:30:00,97.07,15.56,2.87,0.1,38.0,0.66,13.15,161.39,0.0,,0.61,1.36,88.63
2016-06-11 22:30:00,97.13,13.15,2.83,0.1,29.0,0.55,12.65,153.51,0.0,,0.7,1.42,90.12
2016-06-11 23:30:00,84.28,12.47,2.03,0.0,24.0,0.5,12.27,150.29,0.0,,0.53,1.51,90.94
2016-06-12 00:30:00,60.3,9.02,2.68,0.0,15.0,0.52,11.97,161.35,0.0,,0.64,1.82,91.75
2016-06-12 01:30:00,51.99,10.27,2.2,0.0,18.0,0.42,11.73,141.78,0.0,,0.31,1.7,92.25
2016-06-12 02:30:00,49.79,8.81,2.08,0.0,16.0,0.41,11.36,158.04,0.0,,0.48,1.92,92.74
2016-06-12 03:30:00,48.04,7.46,2.17,0.0,16.0,0.35,11.05,167.84,0.0,,0.55,2.07,93.35
2016-06-12 04:30:00,45.75,6.65,1.71,0.0,14.0,0.35,10.82,175.93,0.0,,0.3,2.01,93.86
2016-06-12 05:30:00,42.65,4.94,1.7,0.0,16.0,0.43,10.61,151.51,0.0,,0.33,1.95,94.35
2016-06-12 06:30:00,39.81,2.75,1.69,0.0,17.0,0.47,10.47,150.45,0.0,,0.64,11.47,94.66
2016-06-12 07:30:00,38.35,5.98,4.05,0.0,18.0,0.54,11.91,71.45,0.0,,0.39,123.05,94.88
2016-06-12 08:30:00,55.62,15.2,15.66,0.0,16.0,0.44,16.75,37.54,0.0,,0.74,332.42,74.32
2016-06-12 09:30:00,41.14,8.39,33.56,0.0,3.0,0.2,19.67,305.83,0.0,,1.49,558.38,56.29
2016-06-12 10:30:00,32.15,6.28,51.17,0.0,5.0,0.09,21.43,295.43,0.0,,1.68,702.48,45.7
2016-06-12 11:30:00,38.97,5.44,64.33,0.2,6.0,0.1,23.04,314.85,0.0,,2.17,783.98,39.39
2016-06-12 12:30:00,32.1,1.41,71.48,0.2,8.0,0.06,23.99,299.68,0.0,,2.09,788.83,35.7
2016-06-12 13:30:00,18.86,2.65,75.29,0.4,,0.09,24.5,286.08,0.0,,2.03,711.98,36.28
2016-06-12 14:30:00,23.7,4.99,77.77,1.1,,0.1,25.03,294.87,0.0,,1.9,548.12,36.91
2016-06-12 15:30:00,21.76,4.3,76.08,2.0,6.0,0.08,25.13,226.29,0.0,,1.51,340.57,36.94
2016-06-12 16:30:00,23.75,2.68,71.15,1.7,5.0,0.04,24.4,265.04,0.0,,1.42,134.9,39.19
2016-06-12 17:30:00,25.38,11.83,33.12,0.9,,0.42,19.62,183.48,0.0,,0.58,3.03,61.63
2016-06-12 18:30:00,60.64,12.3,14.11,0.2,22.0,0.49,15.93,170.88,0.0,,0.67,0.04,76.62
2016-06-12 19:30:00,78.1,13.56,8.35,0.3,18.0,0.56,14.04,156.06,0.0,,0.86,0.28,84.02
2016-06-12 20:30:00,71.79,11.32,5.34,0.2,21.0,0.43,12.96,154.73,0.0,,0.76,0.57,87.11
2016-06-12 21:30:00,66.51,13.82,4.04,0.1,23.0,0.58,12.64,160.49,0.0,,0.66,0.57,85.93
2016-06-12 22:30:00,68.6,11.6,2.83,0.2,19.0,0.48,11.75,164.01,0.0,,0.66,1.15,88.8
2016-06-12 23:30:00,64.67,12.24,2.1,0.1,15.0,0.38,11.41,154.59,0.0,,0.55,1.21,89.86
2016-06-13 00:30:00,46.42,5.63,2.39,0.2,14.0,0.3,11.12,170.94,0.0,,0.41,1.72,91.65
2016-06-13 01:30:00,43.76,11.03,1.82,0.2,15.0,0.17,11.27,172.24,0.0,,0.58,1.73,91.93
2016-06-13 02:30:00,37.3,12.76,1.72,0.2,13.0,0.09,11.09,165.38,0.0,,0.55,1.49,92.34
2016-06-13 03:30:00,37.3,8.39,2.08,0.0,13.0,0.06,10.56,174.4,0.0,,0.63,1.68,92.85
2016-06-13 04:30:00,35.66,5.08,2.16,0.1,11.0,0.12,10.13,163.49,0.0,,0.62,1.93,93.67
2016-06-13 05:30:00,32.59,3.53,1.76,0.1,9.0,0.13,9.78,140.24,0.0,,0.38,1.71,93.99
2016-06-13 06:30:00,30.65,3.89,1.82,0.1,24.0,0.48,9.7,155.4,0.0,,0.34,9.68,94.32
2016-06-13 07:30:00,58.0,9.29,3.52,0.1,24.0,0.74,11.45,137.81,0.0,,0.61,139.04,94.62
2016-06-13 08:30:00,71.59,14.67,11.64,0.0,15.0,0.39,16.41,72.77,0.0,,0.75,345.02,76.82
2016-06-13 09:30:00,71.84,8.69,32.81,0.1,15.0,0.15,19.67,116.37,0.0,,2.52,559.97,63.15
2016-06-13 10:30:00,51.73,4.25,39.98,0.1,10.0,0.14,21.16,130.14,0.0,,3.05,709.74,58.27
2016-06-13 11:30:00,41.34,7.85,39.3,0.1,14.0,0.12,21.94,149.75,0.0,,3.06,571.09,56.87
2016-06-13 12:30:00,45.01,7.61,42.16,0.1,8.0,0.12,22.2,142.63,0.0,,3.41,423.2,56.39
2016-06-13 13:30:00,31.12,5.65,44.63,0.2,5.0,0.15,22.0,130.22,0.0,,2.55,304.44,57.31
2016-06-13 14:30:00,23.74,5.01,42.28,0.3,6.0,0.11,21.85,144.3,0.0,,2.54,225.75,57.93
2016-06-13 15:30:00,32.72,4.32,42.51,0.3,5.0,0.1,22.71,129.08,0.0,,2.89,311.45,55.26
2016-06-13 16:30:00,29.57,8.79,38.68,0.4,5.0,0.14,21.96,131.33,0.0,,2.62,138.16,57.56
2016-06-13 17:30:00,33.69,20.54,25.28,0.1,7.0,0.29,19.33,118.66,0.0,,2.4,9.17,67.37
2016-06-13 18:30:00,40.15,26.6,17.97,0.1,9.0,0.25,18.4,126.27,0.0,,2.5,0.52,71.06
2016-06-13 19:30:00,37.47,19.89,19.52,0.2,6.0,0.28,17.73,128.49,0.0,,2.48,0.68,73.54
2016-06-13 20:30:00,27.19,11.81,27.52,0.1,8.0,0.19,17.16,137.16,0.0,,2.13,0.47,73.02
2016-06-13 21:30:00,31.71,14.1,23.95,0.2,9.0,0.19,16.12,113.02,0.0,,1.72,1.01,76.1
2016-06-13 22:30:00,23.75,12.98,27.78,0.2,5.0,0.12,16.06,130.7,0.0,,2.63,0.84,74.21
2016-06-13 23:30:00,22.75,10.27,14.54,0.3,2.0,0.1,14.22,179.46,0.0,,0.5,0.11,82.3
2016-06-14 00:30:00,22.01,7.1,22.88,0.5,6.0,0.1,14.14,144.69,0.0,,1.39,1.78,80.41
2016-06-14 01:30:00,18.68,8.34,29.47,0.3,5.0,0.06,14.15,147.1,0.0,,0.93,0.68,75.6
2016-06-14 02:30:00,12.38,5.82,27.98,0.4,6.0,,13.38,142.74,0.0,,0.69,0.52,76.25
2016-06-14 03:30:00,22.08,9.59,6.62,0.4,6.0,0.05,11.57,169.08,0.0,,0.64,1.05,89.14
2016-06-14 04:30:00,25.8,5.87,3.36,0.3,14.0,0.07,10.53,174.9,0.0,,0.36,1.61,91.89
2016-06-14 05:30:00,25.09,7.19,2.82,0.3,12.0,0.09,10.18,148.15,0.0,,0.47,1.6,92.5
2016-06-14 06:30:00,31.28,7.31,2.04,0.4,12.0,0.43,9.84,162.27,0.0,,0.61,8.6,92.9
2016-06-14 07:30:00,47.8,14.51,4.3,0.3,21.0,0.57,11.86,140.93,0.0,,0.83,144.01,89.96
2016-06-14 08:30:00,53.98,11.94,31.82,0.2,4.0,0.09,16.81,113.12,0.0,,3.16,357.3,64.98
2016-06-14 09:30:00,45.23,6.38,39.08,0.1,3.0,0.01,18.51,136.69,0.0,,4.14,565.9,58.3
2016-06-14 10:30:00,31.93,5.61,44.38,0.3,3.0,0.01,19.64,126.72,0.0,,3.54,716.28,54.92
2016-06-14 11:30:00,18.6,6.01,48.24,0.4,8.0,0.02,21.46,128.6,0.0,,3.26,713.92,50.14
2016-06-14 12:30:00,10.48,4.75,51.33,0.6,6.0,0.03,22.3,117.11,0.0,,3.28,761.84,47.64
2016-06-14 13:30:00,6.93,3.39,52.21,0.8,5.0,0.07,23.01,94.34,0.0,,2.74,651.59,45.96
2016-06-14 14:30:00,12.01,10.13,50.2,1.2,9.0,0.08,23.23,77.13,0.0,,2.48,497.16,45.53
2016-06-14 15:30:00,25.55,10.9,49.68,1.1,11.0,0.13,22.65,99.97,0.0,,2.7,341.28,47.55
2016-06-14 16:30:00,34.7,13.18,43.73,1.1,7.0,0.11,21.63,110.2,0.0,,2.61,137.86,50.18
2016-06-14 17:30:00,34.76,25.08,34.77,0.9,17.0,0.28,19.35,106.18,0.0,,2.64,6.0,56.56
2016-06-14 18:30:00,51.65,20.46,34.95,0.7,11.0,0.22,18.42,113.69,0.0,,3.42,0.98,59.34
2016-06-14 19:30:00,38.88,22.3,30.5,0.5,10.0,0.3,17.67,119.09,0.0,,3.53,0.62,62.82
2016-06-14 20:30:00,36.23,19.31,30.04,0.5,10.0,0.14,17.09,121.11,0.0,,3.38,0.68,64.96
2016-06-14 21:30:00,38.02,15.74,29.27,0.5,12.0,0.16,16.64,134.27,0.0,,2.73,0.53,66.01
2016-06-14 22:30:00,24.45,13.96,30.11,0.7,7.0,0.02,16.15,137.88,0.0,,2.05,0.46,65.7
2016-06-14 23:30:00,20.68,13.03,24.0,1.2,7.0,0.01,15.4,151.75,0.0,,1.34,0.72,68.35
2016-06-15 00:30:00,21.77,7.47,33.16,2.4,6.0,0.03,15.52,146.24,0.0,,1.77,0.59,66.48
2016-06-15 01:30:00,14.94,3.23,29.94,2.5,3.0,,13.85,176.31,0.0,,0.62,0.03,73.95
2016-06-15 02:30:00,9.88,9.22,8.52,2.2,7.0,0.02,11.53,166.49,0.0,,0.47,0.61,85.55
2016-06-15 03:30:00,10.95,3.19,6.9,2.1,5.0,,10.53,172.71,0.0,,0.56,1.49,89.73
2016-06-15 04:30:00,11.67,3.68,4.77,2.2,3.0,,10.08,129.12,0.0,,0.57,1.63,91.06
2016-06-15 05:30:00,27.36,5.86,2.38,2.1,9.0,0.06,9.67,150.91,0.0,,0.68,1.94,91.95
2016-06-15 06:30:00,29.51,5.22,2.15,2.1,10.0,0.57,9.37,157.44,0.0,,0.35,9.24,92.89
2016-06-15 07:30:00,43.81,11.34,4.1,2.0,16.0,0.36,11.02,110.54,0.0,,0.43,138.1,91.73
2016-06-15 08:30:00,59.05,18.04,12.55,2.0,13.0,0.35,16.64,62.1,0.0,,0.94,340.39,70.83
2016-06-15 09:30:00,56.93,24.93,35.46,2.0,14.0,0.27,20.71,102.29,0.0,,1.39,543.77,50.34
2016-06-15 10:30:00,47.73,40.62,35.38,2.7,22.0,0.27,21.44,321.6,0.0,,1.58,666.98,50.93
2016-06-15 11:30:00,53.42,29.89,55.78,25.0,12.0,0.14,22.8,251.72,0.0,,1.61,777.95,46.65
2016-06-15 12:30:00,46.0,12.58,67.14,13.4,14.0,0.08,23.91,271.73,0.0,,1.66,786.32,42.03
2016-06-15 13:30:00,41.59,5.46,71.8,8.9,8.0,0.06,24.36,285.08,0.0,,2.24,701.79,40.04
2016-06-15 14:30:00,37.9,5.27,66.3,6.7,10.0,0.01,24.74,270.22,0.0,,2.22,555.4,35.66
2016-06-15 15:30:00,35.45,4.08,66.05,5.8,24.0,,24.87,188.61,0.0,,1.47,342.51,35.39
2016-06-15 16:30:00,47.09,6.75,62.83,5.0,1.0,,23.69,184.88,0.0,,0.85,130.62,41.34
2016-06-15 17:30:00,48.62,24.86,20.86,4.5,,0.4,18.65,173.41,0.0,,0.55,2.95,64.64
2016-06-15 18:30:00,112.94,27.16,6.23,3.8,,0.72,15.13,160.62,0.0,,0.81,0.21,79.79
2016-06-15 19:30:00,144.27,22.96,3.78,3.7,48.0,0.89,13.98,159.01,0.0,,0.64,0.64,83.79
2016-06-15 20:30:00,146.76,23.01,3.27,3.5,49.0,1.58,13.53,202.24,0.0,,0.35,1.0,84.82
2016-06-15 21:30:00,143.46,21.03,2.39,3.0,29.0,0.84,13.3,207.62,0.0,,0.41,0.99,85.83
2016-06-15 22:30:00,129.1,21.73,2.44,3.1,38.0,0.95,12.98,187.03,0.0,,0.58,1.28,87.62
2016-06-15 23:30:00,109.06,20.81,1.77,2.0,25.0,0.51,12.31,165.39,0.0,,0.65,1.1,89.38
2016-06-16 00:30:00,88.84,10.22,2.07,1.1,22.0,0.58,11.29,152.92,0.0,,0.72,1.74,91.71
2016-06-16 01:30:00,71.25,11.46,1.78,0.7,20.0,0.5,10.93,177.27,0.0,,0.35,1.74,92.53
2016-06-16 02:30:00,64.76,9.12,1.72,0.6,21.0,0.4,10.56,183.76,0.0,,0.62,1.83,92.67
2016-06-16 03:30:00,56.18,7.74,1.69,0.3,15.0,0.29,10.11,173.08,0.0,,0.35,1.54,93.02
2016-06-16 04:30:00,46.14,6.69,1.67,0.5,14.0,0.24,9.82,150.08,0.0,,0.41,1.69,93.09
2016-06-16 05:30:00,51.92,5.68,1.49,0.5,17.0,0.29,9.35,149.28,0.0,,0.29,1.72,93.31
2016-06-16 06:30:00,66.55,3.63,1.87,0.8,28.0,0.63,9.11,157.88,0.0,,0.45,9.14,93.66
2016-06-16 07:30:00,80.61,8.72,2.39,0.9,27.0,0.69,10.74,101.75,0.0,,0.52,131.52,94.08
2016-06-16 08:30:00,90.67,41.65,8.66,0.6,28.0,0.71,15.87,42.07,0.0,,0.59,323.89,78.57
2016-06-16 09:30:00,96.1,56.23,18.47,0.8,29.0,0.61,19.74,35.07,0.0,,0.96,535.09,64.03
2016-06-16 10:30:00,97.07,44.89,34.35,0.9,21.0,0.4,21.76,304.3,0.0,,1.32,681.83,55.14
2016-06-16 11:30:00,85.86,29.93,48.6,2.1,16.0,0.2,23.85,78.1,0.0,,1.37,754.46,43.03
2016-06-16 12:30:00,68.45,25.3,57.94,2.8,12.0,0.14,25.28,22.9,0.0,,1.36,757.41,38.14
2016-06-16 13:30:00,51.62,35.44,71.18,5.7,20.0,0.23,25.84,351.31,0.0,,1.57,667.76,37.67
2016-06-16 14:30:00,54.04,40.81,93.17,6.8,23.0,0.3,25.65,295.28,0.0,,1.98,498.65,39.19
2016-06-16 15:30:00,64.94,31.29,97.24,6.4,22.0,0.23,25.52,292.85,0.0,,1.93,306.86,39.47
2016-06-16 16:30:00,73.26,28.7,94.21,5.1,27.0,0.24,24.61,291.56,0.0,,1.56,117.97,42.19
2016-06-16 17:30:00,85.28,34.87,33.15,3.5,49.0,0.71,19.77,173.73,0.0,,0.58,3.55,65.75
2016-06-16 18:30:00,121.81,31.63,10.94,2.2,69.0,0.85,16.25,158.9,0.0,,0.65,0.28,80.47
2016-06-16 19:30:00,170.0,32.22,3.45,2.1,71.0,1.37,15.47,209.46,0.0,,0.42,0.74,82.76
2016-06-16 20:30:00,176.52,39.85,2.08,2.4,32.0,0.87,15.24,230.97,0.0,,0.57,0.72,79.82
2016-06-16 21:30:00,142.24,33.16,2.84,2.0,50.0,0.81,13.93,168.19,0.0,,0.41,0.53,84.01
2016-06-16 22:30:00,142.42,33.35,2.33,2.1,40.0,0.94,13.23,189.23,0.0,,0.53,0.84,86.48
2016-06-16 23:30:00,131.04,24.48,1.59,1.1,31.0,0.8,12.49,172.26,0.0,,0.47,0.99,88.12
2016-06-17 00:30:00,98.09,14.92,1.66,0.7,15.0,0.54,11.86,164.89,0.0,,0.43,1.24,89.86
2016-06-17 01:30:00,75.19,13.68,2.27,0.3,14.0,0.26,11.32,299.28,0.0,,0.33,1.34,90.25
2016-06-17 02:30:00,56.24,9.5,1.85,0.3,13.0,0.18,10.66,164.41,0.0,,0.37,1.38,90.77
2016-06-17 03:30:00,46.19,8.95,2.41,0.0,12.0,0.17,10.15,161.38,0.0,,0.7,1.4,91.49
2016-06-17 04:30:00,36.26,10.28,1.9,0.1,13.0,0.16,9.48,157.59,0.0,,0.39,1.48,92.37
2016-06-17 05:30:00,39.89,8.25,1.79,0.1,14.0,0.2,9.15,141.33,0.0,,0.34,1.5,92.47
2016-06-17 06:30:00,38.62,8.53,1.74,0.1,16.0,0.47,8.94,159.4,0.0,,0.69,8.3,92.68
2016-06-17 07:30:00,49.44,11.23,3.1,0.1,23.0,0.7,10.42,108.96,0.0,,0.35,142.52,92.65
2016-06-17 08:30:00,66.72,24.93,15.67,0.1,15.0,0.54,17.33,78.39,0.0,,1.26,343.68,66.99
2016-06-17 09:30:00,64.54,19.01,43.7,0.1,9.0,0.13,21.02,112.53,0.0,,2.76,559.81,48.79
2016-06-17 10:30:00,57.64,16.25,51.73,,11.0,0.07,21.72,85.49,0.0,,2.83,711.33,46.27
2016-06-17 11:30:00,48.6,25.26,51.36,,7.0,0.15,23.09,48.49,0.0,,2.51,785.58,43.56
2016-06-17 12:30:00,41.97,21.39,60.82,,11.0,,24.56,38.81,0.0,,2.07,786.05,38.92
2016-06-17 13:30:00,39.0,23.54,68.54,,9.0,,25.5,58.02,0.0,,2.15,699.92,35.84
2016-06-17 14:30:00,46.79,32.14,76.07,,16.0,0.26,26.05,31.92,0.0,,1.81,531.28,35.93
2016-06-17 15:30:00,47.06,32.24,68.9,,14.0,0.2,26.82,60.92,0.0,,1.35,328.9,32.52
2016-06-17 16:30:00,67.4,41.57,51.59,,15.0,0.37,25.41,32.52,0.0,,1.28,131.02,33.47
2016-06-17 17:30:00,84.1,48.89,21.61,,33.0,0.63,21.34,98.7,0.0,,0.57,3.74,46.65
2016-06-17 18:30:00,105.75,37.16,3.23,,30.0,0.95,16.67,262.01,0.0,,0.46,0.14,70.08
2016-06-17 19:30:00,120.19,31.07,2.5,,38.0,1.25,15.25,232.91,0.0,,0.39,0.52,74.87
2016-06-17 20:30:00,129.33,29.79,2.67,,44.0,1.27,14.52,265.91,0.0,,0.49,0.81,78.78
2016-06-17 21:30:00,137.82,31.66,2.12,,28.0,1.37,14.33,197.15,0.0,,0.44,0.97,79.89
2016-06-17 22:30:00,121.01,19.58,2.08,,17.0,0.58,13.31,167.59,0.0,,0.39,0.71,84.68
2016-06-17 23:30:00,98.73,23.25,1.78,,21.0,0.6,12.43,180.02,0.0,,0.49,1.03,87.94
2016-06-18 00:30:00,116.98,15.69,1.75,,24.0,0.61,11.49,196.07,0.0,,0.29,1.46,90.43
2016-06-18 01:30:00,98.34,16.49,1.87,,24.0,0.61,10.83,164.93,0.0,,0.5,1.82,91.96
2016-06-18 02:30:00,70.87,13.57,1.69,,25.0,0.49,10.37,149.41,0.0,,0.39,1.74,92.32
2016-06-18 03:30:00,46.59,13.24,1.66,,20.0,0.47,9.99,148.79,0.0,,0.43,1.72,92.72
2016-06-18 04:30:00,42.86,11.67,1.7,,18.0,0.48,9.66,146.18,0.0,,0.41,1.72,93.08
2016-06-18 05:30:00,48.58,7.85,1.81,,21.0,0.6,9.3,155.1,0.0,,0.51,2.09,93.0
2016-06-18 06:30:00,48.58,5.45,2.02,,31.0,0.87,9.01,148.02,0.0,,0.35,8.85,93.58
2016-06-18 07:30:00,65.74,11.31,2.7,,37.0,1.09,10.69,102.89,0.0,,0.26,130.29,94.0
2016-06-18 08:30:00,96.07,56.87,11.21,,38.0,0.86,17.16,52.48,0.0,,0.42,332.83,73.89
2016-06-18 09:30:00,114.05,57.46,22.94,,41.0,0.68,20.91,5.46,0.0,,1.24,542.43,61.5
2016-06-18 10:30:00,104.23,58.94,36.79,,30.0,0.46,22.62,278.78,0.0,,2.16,693.38,56.15
2016-06-18 11:30:00,99.08,76.7,54.15,,37.0,0.45,24.81,294.47,0.0,,2.01,753.53,47.68
2016-06-18 12:30:00,90.22,61.51,77.68,,29.0,0.31,26.49,278.55,0.0,,1.79,735.2,39.73
2016-06-18 13:30:00,75.8,44.83,94.01,,20.0,0.27,27.74,326.99,0.0,,1.73,675.33,32.3
2016-06-18 14:30:00,66.42,13.33,69.43,,3.0,0.07,29.19,94.04,0.0,,1.51,519.46,23.47
2016-06-18 15:30:00,51.67,15.64,70.6,,3.0,0.05,28.03,28.71,0.0,,1.76,348.02,27.19
2016-06-18 16:30:00,43.1,20.31,57.69,,11.0,0.15,27.38,45.49,0.0,,1.1,139.32,29.81
2016-06-18 17:30:00,73.13,28.52,37.32,,,,21.08,154.14,0.0,,0.35,3.03,53.92
2016-06-18 18:30:00,,31.0,10.4,,,1.62,18.65,138.98,0.0,,1.04,1.7,61.59
2016-06-18 19:30:00,,31.07,13.65,,,,17.89,185.55,0.0,,0.77,0.16,67.21
2016-06-18 20:30:00,,25.77,14.74,,21.0,0.48,19.73,137.56,0.0,,1.76,2.22,59.5
2016-06-18 21:30:00,,25.39,16.99,,46.0,0.87,17.92,173.89,0.0,,0.95,0.05,67.22
2016-06-18 22:30:00,144.81,20.2,9.21,,101.0,1.41,15.0,172.55,0.0,,0.52,0.72,79.68
2016-06-18 23:30:00,163.97,18.13,6.35,,54.0,1.03,14.4,172.05,0.0,,0.68,0.9,80.96
2016-06-19 00:30:00,172.84,9.62,5.93,,30.0,0.92,13.45,153.3,0.0,,0.68,0.93,85.37
2016-06-19 01:30:00,130.87,13.32,2.99,,20.0,0.71,12.67,179.24,0.0,,0.47,0.91,87.34
2016-06-19 02:30:00,91.23,10.92,2.99,,23.0,0.65,12.04,230.17,0.0,,0.46,0.91,88.21
2016-06-19 03:30:00,71.11,8.9,3.25,,29.0,0.7,11.55,241.49,0.0,,0.35,0.92,88.58
